1753441559792,161,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-59,,true,,4081,967,14,22,null,0,2012,0
1753441561804,161,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-59,text,true,,4081,967,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,161,0,0
1753441559873,155,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-53,,true,,3441,967,14,22,null,0,2035,0
1753441561907,155,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-53,text,true,,3441,967,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,155,0,0
1753441561499,652,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-61,,true,,4990,578,15,23,null,0,95,492
1753441561594,652,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-61,text,true,,4990,578,15,23,https://petstore.octoperf.com/actions/Catalog.action,652,0,492
1753441561528,666,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-54,,true,,4986,578,15,23,null,0,67,503
1753441561595,666,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-54,text,true,,4986,578,15,23,https://petstore.octoperf.com/actions/Catalog.action,665,0,503
1753441556504,151,02_02 Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-30,,true,,3662,630,7,23,null,0,5622,0
1753441562127,151,02_02 Click on Category,200,,Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-30,text,true,,3662,630,7,23,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,151,0,0
1753441561574,668,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-60,,true,,4987,578,15,23,null,0,96,505
1753441561670,668,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-60,text,true,,4987,578,15,23,https://petstore.octoperf.com/actions/Catalog.action,667,0,505
1753441561598,659,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-48,,true,,5664,525,15,23,null,0,89,497
1753441561686,659,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-48,text,true,,5664,525,15,23,https://petstore.octoperf.com/actions/Catalog.action,659,0,497
1753441560242,157,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,,true,,3445,971,15,24,null,0,2040,0
1753441562282,157,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,text,true,,3445,971,15,24,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,157,0,0
1753441561812,644,02_01 OpenURl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-24,,true,,5664,525,7,24,null,0,89,483
1753441561900,644,02_01 OpenURl,200,,Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-24,text,true,,5664,525,7,24,https://petstore.octoperf.com/actions/Catalog.action,644,0,483
1753441560400,171,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-52,,true,,3441,967,15,24,null,0,2004,0
1753441562404,171,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-52,text,true,,3441,967,15,24,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,171,0,0
1753441561966,613,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-59,,true,,4986,578,16,25,null,0,74,463
1753441562040,613,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-59,text,true,,4986,578,16,25,https://petstore.octoperf.com/actions/Catalog.action,613,0,463
1753441562090,639,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-47,,true,,5664,525,16,25,null,0,6,480
1753441562095,639,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-47,text,true,,5664,525,16,25,https://petstore.octoperf.com/actions/Catalog.action,638,0,480
1753441562063,663,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-53,,true,,4986,578,16,26,null,0,88,502
1753441562151,663,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-53,text,true,,4986,578,16,26,https://petstore.octoperf.com/actions/Catalog.action,663,0,502
1753441562347,660,03_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart jp@gc - Ultimate Thread Group 3-7,,true,,5664,525,2,27,null,0,77,496
1753441562424,660,03_01_OpenUrl,200,,Scenario 3 - Add to Cart jp@gc - Ultimate Thread Group 3-7,text,true,,5664,525,2,27,https://petstore.octoperf.com/actions/Catalog.action,659,0,496
1753441562439,645,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,,true,,4990,578,17,27,null,0,36,484
1753441562474,645,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,text,true,,4990,578,17,27,https://petstore.octoperf.com/actions/Catalog.action,645,0,484
1753441560922,181,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,,true,,3442,968,17,27,null,0,2031,0
1753441562953,181,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,text,true,,3442,968,17,27,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,181,0,0
1753441560929,175,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-51,,true,,4081,967,17,27,null,0,2095,0
1753441563024,175,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-51,text,true,,4081,967,17,27,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,175,0,0
1753441562576,636,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-52,,true,,4986,578,17,27,null,0,6,483
1753441562581,636,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-52,text,true,,4986,578,17,27,https://petstore.octoperf.com/actions/Catalog.action,636,0,483
1753441562581,675,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-46,,true,,5664,525,17,27,null,0,9,512
1753441562589,675,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-46,text,true,,5664,525,17,27,https://petstore.octoperf.com/actions/Catalog.action,674,0,512
1753441557545,164,02_02 Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-29,,true,,3666,631,8,27,null,0,5585,0
1753441563130,164,02_02 Click on Category,200,,Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-29,text,true,,3666,631,8,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,164,0,0
1753441561364,154,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-50,,true,,3441,967,17,27,null,0,2008,0
1753441563371,154,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-50,text,true,,3441,967,17,27,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,154,0,0
1753441562813,655,02_01 OpenURl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-23,,true,,5664,525,8,27,null,0,96,496
1753441562908,655,02_01 OpenURl,200,,Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-23,text,true,,5664,525,8,27,https://petstore.octoperf.com/actions/Catalog.action,655,0,496
1753441561365,153,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,,true,,3445,971,18,28,null,0,2086,0
1753441563451,153,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,text,true,,3445,971,18,28,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,153,0,0
1753441563074,653,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-45,,true,,5664,525,18,28,null,0,77,492
1753441563151,653,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-45,text,true,,5664,525,18,28,https://petstore.octoperf.com/actions/Catalog.action,653,0,492
1753441563135,659,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,,true,,4987,578,18,28,null,0,18,497
1753441563153,659,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,text,true,,4987,578,18,28,https://petstore.octoperf.com/actions/Catalog.action,658,0,497
1753441563200,644,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-51,,true,,4986,578,18,29,null,0,68,488
1753441563267,644,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-51,text,true,,4986,578,18,29,https://petstore.octoperf.com/actions/Catalog.action,644,0,488
1753441561750,155,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-49,,true,,3441,967,18,29,null,0,2092,0
1753441563842,155,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-49,text,true,,3441,967,18,29,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,155,0,0
1753441561871,153,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-55,,true,,3442,968,19,30,null,0,2093,0
1753441563963,153,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-55,text,true,,3442,968,19,30,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,153,0,0
1753441563565,612,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-44,,true,,5664,525,19,30,null,0,29,461
1753441563593,612,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-44,text,true,,5664,525,19,30,https://petstore.octoperf.com/actions/Catalog.action,612,0,461
1753441563604,639,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,,true,,4990,578,19,30,null,0,3,463
1753441563607,639,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,text,true,,4990,578,19,30,https://petstore.octoperf.com/actions/Catalog.action,638,0,463
1753441563526,689,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-50,,true,,4986,578,19,30,null,0,68,517
1753441563593,689,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-50,text,true,,4986,578,19,30,https://petstore.octoperf.com/actions/Catalog.action,689,0,517
1753441562246,174,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-61,,true,,4081,967,19,30,null,0,2024,0
1753441564269,174,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-61,text,true,,4081,967,19,30,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,174,0,0
1753441558641,176,02_02 Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-28,,true,,3928,630,9,30,null,0,5643,0
